"mrr_date","gateway","simplified_plan_id","billing_interval","mrr"
2017-12-13,"Stripe","awesome","year",238757.6957864
2017-12-13,"Manual","business","year",12060.6648
2017-12-13,"Stripe","reply","year",446.9166666
2017-12-13,"Manual","business","year",757.4995
2017-12-13,"Manual","reply","year",2604
2017-12-13,"Apple","awesome","year",8413.3
2017-12-13,"Manual","reply","year",2289.9998
2017-12-12,"Android","awesome","year",1003
2017-12-12,"Stripe","business","year",160972.680759
2017-12-12,"Manual","business","year",12060.6648
2017-12-12,"Stripe","business","month",512880.67
2017-12-12,"Manual","business","year",757.4995
2017-12-12,"Stripe","reply","year",446.9166666
2017-12-12,"Apple","business","month",8299.14
2017-12-12,"Apple","awesome","year",8404.97
2017-12-12,"Android","awesome","month",7660
2017-12-12,"Manual","business","month",900
2017-12-12,"Apple","awesome","month",45894.06
2017-12-12,"Manual","reply","year",2289.9998
2017-12-12,"Android","business","month",1089
2017-12-12,"Stripe","reply","month",24552.99
2017-12-12,"Manual","reply","year",2604
2017-12-12,"Stripe","awesome","year",238552.8557865
2017-12-12,"Stripe","awesome","month",345897.66
2017-12-12,"Apple","business","year",8999.91
2017-12-11,"Apple","business","month",8199.15
2017-12-11,"Apple","business","year",8999.91
2017-12-11,"Stripe","business","month",511615.64
2017-12-11,"Manual","business","year",12060.6648
2017-12-11,"Manual","business","year",757.4995
2017-12-11,"Android","business","month",1089
2017-12-11,"Stripe","reply","year",446.9166666
2017-12-11,"Apple","awesome","year",8388.31
2017-12-11,"Manual","business","month",900
2017-12-11,"Stripe","awesome","month",345273.43
2017-12-11,"Stripe","reply","month",24504.95
2017-12-11,"Apple","awesome","month",45924.03
2017-12-11,"Manual","reply","year",2289.9998
2017-12-11,"Manual","reply","year",2604
2017-12-11,"Stripe","business","year",160719.3474258
2017-12-11,"Stripe","awesome","year",238486.6682865
2017-12-11,"Android","awesome","year",1003
2017-12-11,"Android","awesome","month",7680
2017-12-10,"Android","awesome","month",7660
2017-12-10,"Manual","reply","year",2604
2017-12-10,"Apple","awesome","year",8388.31
2017-12-10,"Apple","awesome","month",45884.07
2017-12-10,"Stripe","awesome","month",345504.41
2017-12-10,"Android","awesome","year",994.5
2017-12-10,"Manual","business","year",12060.6648
2017-12-10,"Apple","business","month",8199.15
2017-12-10,"Stripe","awesome","year",238559.8766199
2017-12-10,"Manual","business","month",900
2017-12-10,"Stripe","business","month",512188.42
2017-12-10,"Manual","reply","year",2289.9998
2017-12-10,"Apple","business","year",8999.91
2017-12-10,"Stripe","reply","month",24897.01
2017-12-10,"Android","business","month",1089
2017-12-10,"Stripe","business","year",160677.2640925
2017-12-10,"Manual","business","year",757.4995
2017-12-10,"Stripe","reply","year",446.9166666
2017-12-09,"Android","awesome","year",994.5
2017-12-09,"Stripe","reply","month",24897.01
2017-12-09,"Manual","business","year",757.4995
2017-12-09,"Manual","business","year",12060.6648
2017-12-09,"Apple","business","year",8999.91
2017-12-09,"Apple","business","month",8199.15
2017-12-09,"Apple","awesome","month",45954
2017-12-09,"Android","business","month",1089
2017-12-09,"Stripe","business","year",160559.9307593
2017-12-09,"Manual","reply","year",2604
2017-12-09,"Manual","business","month",900
2017-12-09,"Stripe","reply","year",530.1666666
2017-12-09,"Android","awesome","month",7660
2017-12-09,"Stripe","business","month",512761.51
2017-12-09,"Stripe","awesome","month",345901.59
2017-12-09,"Apple","awesome","year",8379.98
2017-12-09,"Stripe","awesome","year",238643.6707865
2017-12-09,"Manual","reply","year",2289.9998
2017-12-08,"Manual","reply","year",2289.9998
2017-12-08,"Apple","awesome","month",45924.03
2017-12-08,"Stripe","reply","month",24317.01
2017-12-08,"Apple","business","month",8199.15
2017-12-08,"Android","business","month",1089
2017-12-08,"Stripe","awesome","year",238646.4382863
2017-12-08,"Android","awesome","month",7680
2017-12-08,"Stripe","business","month",513205.49
2017-12-08,"Apple","business","year",8999.91
2017-12-08,"Manual","reply","year",2604
2017-12-08,"Stripe","awesome","month",345879.22
2017-12-08,"Manual","business","year",12060.6648
2017-12-08,"Stripe","business","year",160476.1807594
2017-12-08,"Android","awesome","year",986
2017-12-08,"Manual","business","month",900
2017-12-08,"Stripe","reply","year",530.1666666
2017-12-08,"Manual","business","year",757.4995
2017-12-08,"Apple","awesome","year",8396.64
2017-12-07,"Stripe","reply","year",530.1666666
2017-12-07,"Manual","reply","year",2604
2017-12-07,"Manual","reply","year",2289.9998
2017-12-07,"Android","awesome","month",7700
2017-12-07,"Android","business","month",1089
2017-12-07,"Stripe","awesome","month",346035.51
2017-12-07,"Stripe","awesome","year",238404.0282865
2017-12-07,"Manual","business","year",757.4995
2017-12-07,"Apple","business","year",8999.91
2017-12-07,"Stripe","business","month",512505.88
2017-12-07,"Manual","business","month",900
2017-12-07,"Android","awesome","year",986
2017-12-07,"Apple","business","month",8299.14
2017-12-07,"Manual","business","year",11911.0815
2017-12-07,"Stripe","reply","month",24312.01
2017-12-07,"Stripe","business","year",160366.3490928
2017-12-07,"Apple","awesome","month",45954
2017-12-07,"Apple","awesome","year",8413.3
2017-12-06,"Stripe","awesome","year",238362.4507866
2017-12-06,"Manual","business","year",757.4995
2017-12-06,"Stripe","business","month",512208.51
2017-12-06,"Stripe","reply","year",530.1666666
2017-12-06,"Manual","business","year",11911.0815
2017-12-06,"Manual","reply","year",2604
2017-12-06,"Apple","awesome","month",45934.02
2017-12-06,"Android","awesome","month",7630
2017-12-06,"Apple","business","year",8999.91
2017-12-06,"Stripe","awesome","month",345658.95
2017-12-06,"Manual","business","month",900
2017-12-06,"Android","business","month",1089
2017-12-06,"Stripe","business","year",160287.9590928
2017-12-06,"Apple","business","month",8099.16
2017-12-06,"Stripe","reply","month",24311.4
2017-12-06,"Android","awesome","year",977.5
2017-12-06,"Apple","awesome","year",8404.97
2017-12-06,"Manual","reply","year",2289.9998
2017-12-05,"Apple","awesome","year",8388.31
2017-12-05,"Stripe","awesome","year",238229.3707868
2017-12-05,"Manual","reply","year",2604
2017-12-05,"Apple","business","month",8099.16
2017-12-05,"Android","awesome","year",977.5
2017-12-05,"Stripe","reply","month",24086.4
2017-12-05,"Stripe","business","month",511531.42
2017-12-05,"Android","business","month",1089
2017-12-05,"Manual","business","year",757.4995
2017-12-05,"Android","awesome","month",7670
2017-12-05,"Stripe","business","year",159763.7432597
2017-12-05,"Stripe","reply","year",530.1666666
2017-12-05,"Stripe","awesome","month",345417.51
2017-12-05,"Apple","awesome","month",46023.93
2017-12-05,"Manual","reply","year",2289.9998
2017-12-05,"Apple","business","year",8999.91
2017-12-05,"Manual","business","year",11911.0815
2017-12-05,"Manual","business","month",900
2017-12-04,"Apple","business","year",8999.91
2017-12-04,"Apple","awesome","month",45954
2017-12-04,"Stripe","business","month",511399.24
2017-12-04,"Stripe","awesome","year",238024.0249538
2017-12-04,"Manual","business","month",900
2017-12-04,"Stripe","reply","year",530.1666666
2017-12-04,"Stripe","business","year",159177.2499266
2017-12-04,"Manual","business","year",11911.0815
2017-12-04,"Android","awesome","month",7580
2017-12-04,"Android","awesome","year",969
2017-12-04,"Manual","reply","year",2604
2017-12-04,"Apple","business","month",7999.17
2017-12-04,"Manual","business","year",757.4995
2017-12-04,"Stripe","reply","month",24086.4
2017-12-04,"Apple","awesome","year",8388.31
2017-12-04,"Manual","reply","year",2289.9998
2017-12-04,"Stripe","awesome","month",344638.91
2017-12-04,"Android","business","month",1089
2017-12-03,"Stripe","awesome","month",344871.94
2017-12-03,"Manual","reply","year",2289.9998
2017-12-03,"Android","awesome","year",969
2017-12-03,"Stripe","reply","month",24086.4
2017-12-03,"Apple","business","year",8999.91
2017-12-03,"Stripe","business","year",159346.6849266
2017-12-03,"Stripe","awesome","year",238052.4699538
2017-12-03,"Stripe","reply","year",530.1666666
2017-12-03,"Manual","business","month",900
2017-12-03,"Apple","awesome","month",45814.14
2017-12-03,"Stripe","business","month",511776.91
2017-12-03,"Android","awesome","month",7600
2017-12-03,"Manual","business","year",11911.0815
2017-12-03,"Apple","business","month",8099.16
2017-12-03,"Android","business","month",1089
2017-12-03,"Manual","business","year",757.4995
2017-12-03,"Apple","awesome","year",8371.65
2017-12-03,"Manual","reply","year",2604
2017-12-02,"Apple","awesome","month",45704.25
2017-12-02,"Android","awesome","month",7630
2017-12-02,"Stripe","business","month",511027.82
2017-12-02,"Manual","business","year",11868.5815
2017-12-02,"Apple","awesome","year",8330
2017-12-02,"Android","awesome","year",969
2017-12-02,"Manual","business","month",900
2017-12-02,"Stripe","business","year",159338.2657599
2017-12-02,"Stripe","awesome","year",238044.0099538
2017-12-02,"Stripe","reply","year",530.1666666
2017-12-02,"Stripe","awesome","month",345201.47
2017-12-02,"Manual","business","year",757.4995
2017-12-02,"Android","business","month",1089
2017-12-02,"Apple","business","month",8199.15
2017-12-02,"Manual","reply","year",2604
2017-12-02,"Stripe","reply","month",24086.4
2017-12-02,"Apple","business","year",8999.91
2017-12-02,"Manual","reply","year",2289.9998
2017-12-01,"Manual","business","year",11868.5815
2017-12-01,"Stripe","awesome","year",237992.7799537
2017-12-01,"Apple","business","year",8999.91
2017-12-01,"Apple","awesome","month",45774.18
2017-12-01,"Stripe","business","year",159165.3615934
2017-12-01,"Android","awesome","year",960.5
2017-12-01,"Stripe","business","month",510877.56
2017-12-01,"Stripe","reply","year",530.1666666
2017-12-01,"Stripe","awesome","month",345171.92
2017-12-01,"Manual","reply","year",2289.9998
2017-12-01,"Manual","reply","year",2604
2017-12-01,"Manual","business","year",757.4995
2017-12-01,"Apple","awesome","year",8330
2017-12-01,"Manual","business","month",900
2017-12-01,"Stripe","reply","month",24406.4
2017-12-01,"Apple","business","month",8199.15
2017-12-01,"Android","awesome","month",7630
2017-12-01,"Android","business","month",1089
2017-11-30,"Apple","business","year",8999.91
2017-11-30,"Manual","reply","year",2604
2017-11-30,"Apple","awesome","year",8338.33
2017-11-30,"Manual","business","year",757.4995
2017-11-30,"Stripe","business","year",159197.8974267
2017-11-30,"Apple","awesome","month",45714.24
2017-11-30,"Apple","business","month",8349.13
2017-11-30,"Stripe","awesome","year",237930.3749536
2017-11-30,"Android","awesome","month",7640
2017-11-30,"Stripe","awesome","month",345689.48
2017-11-30,"Manual","business","month",900
2017-11-30,"Stripe","reply","month",24198.79
2017-11-30,"Stripe","business","month",510334.81
2017-11-30,"Manual","reply","year",2289.9998
2017-11-30,"Stripe","reply","year",530.1666666
2017-11-30,"Android","awesome","year",952
2017-11-30,"Android","business","month",1089
2017-11-30,"Manual","business","year",11443.5815
